ms, dB
0.529583, -9.106323
0.530000, -5.741777
0.530417, -5.776594
0.530833, -5.975607
0.531250, -11.502126
0.531667, -5.995442
0.532083, -4.980633
0.532500, -10.559270
0.532917, -7.193677
0.533333, -4.743250
0.533750, -3.735734
0.534167, -6.391341
0.534583, -9.061568
0.535000, -7.826643
0.535417, -10.136410
0.535833, -7.232911
0.536250, -5.186262
0.536667, -10.593027
0.537083, -10.522588
0.537500, -7.474953
0.537917, -4.714265
0.538333, -9.895299
0.538750, -7.698120
0.539167, -8.492622
0.539583, -5.946602
0.540000, -11.161656
0.540417, -9.900543
0.540833, -6.613989
0.541250, -6.326985
0.541667, -12.733660
0.542083, -5.103234
0.542500, -14.327275
0.542917, -3.136960
0.543333, -4.412812
0.543750, -8.974100
0.544167, -11.561594
0.544583, -8.604475
0.545000, -5.947017
0.545417, -5.000487
0.545833, -4.892815
0.546250, -11.041600
0.546667, -8.467155
0.547083, -3.549377
0.547500, -7.523329
0.547917, -13.982896
0.548333, -10.276057
0.548750, -7.438982
0.549167, -5.440630
0.549583, -6.593473
0.550000, -7.945893
0.550417, -9.194390
0.550833, -3.414374
0.551250, -5.019298
0.551667, -11.033537
0.552083, -3.987604
0.552500, -11.238672
0.552917, -6.787264
0.553333, -6.383097
0.553750, -8.605304
0.554167, -11.300590
0.554583, -7.733449
0.555000, -10.322958
0.555417, -12.399965
0.555833, -11.904528
0.556250, -18.015376
0.556667, -4.610572
0.557083, -5.442819
0.557500, -30.755450
0.557917, -4.533708
0.558333, -9.300403
0.558750, -6.975564
0.559167, -2.909572
0.559583, -14.721715
0.560000, -4.070293
0.560417, -11.415416
0.560833, -5.634411
0.561250, -21.008728
0.561667, -11.342421
0.562083, -4.508609
0.562500, -4.898233
0.562917, -4.828884
0.563333, 0.776974
0.563750, -11.121709
0.564167, -4.040566
0.564583, -4.860431
0.565000, -5.542520
0.565417, -12.865084
0.565833, -6.325008
0.566250, -3.525398
0.566667, -8.474545
0.567083, -23.234089
0.567500, -14.663705
0.567917, -4.434232
0.568333, -4.020827
0.568750, -9.975848
0.569167, -10.922941
0.569583, -9.374402
0.570000, -3.142309
0.570417, -7.373283
0.570833, -8.296556
0.571250, -8.857297
0.571667, -6.930427
0.572083, -3.538092
0.572500, -4.021653
0.572917, -17.968571
0.573333, -5.018509
0.573750, -6.435159
0.574167, -8.476547
0.574583, -6.409722
0.575000, -11.871720
0.575417, -6.499209
0.575833, -11.062816
0.576250, -11.855485
0.576667, -10.207532
0.577083, -6.001787
0.577500, -4.558061
0.577917, -7.243055
0.578333, -13.949385
0.578750, -8.670591
0.579167, -4.800377
0.579583, -6.854383
0.580000, -7.735252
0.580417, -10.996848
0.580833, -12.576825
0.581250, -3.537209
0.581667, -6.208031
0.582083, -4.420475
0.582500, -10.744248
0.582917, -13.915266
0.583333, -5.667972
0.583750, -14.167752
0.584167, -13.655686
0.584583, -9.683632
0.585000, -9.084661
0.585417, -3.155771
0.585833, -11.805378
0.586250, -5.011265
0.586667, -12.896540
0.587083, -3.358469
0.587500, -6.775354
0.587917, -19.152241
0.588333, -6.250760
0.588750, -8.560306
0.589167, -3.880597
0.589583, -9.165945
0.590000, -8.564573
0.590417, -7.910964
0.590833, -4.432835
0.591250, -4.016704
0.591667, -6.958771
0.592083, -7.614155
0.592500, -5.751130
0.592917, -6.711100
0.593333, -5.992976
0.593750, -11.360816
0.594167, -9.071460
0.594583, -5.208467
0.595000, -8.246162
0.595417, -5.672231
0.595833, -20.629621
0.596250, -5.155793
0.596667, -4.361505
0.597083, -9.409342
0.597500, -9.489874
0.597917, -7.497511
0.598333, -6.239561
0.598750, -9.201306
0.599167, -15.351878
0.599583, -11.272376
0.600000, -5.196003
0.600417, -2.283355
0.600833, -4.708575
0.601250, -4.243509
0.601667, -14.811762
0.602083, -4.489871
0.602500, -4.544850
0.602917, -10.956574
0.603333, -11.248059
0.603750, -5.334755
0.604167, -4.383687
0.604583, -5.616399
0.605000, -21.640297
0.605417, -14.037695
0.605833, -7.122176
0.606250, -9.489665
0.606667, -4.511177
0.607083, -5.467803
0.607500, -9.357512
0.607917, -6.725162
0.608333, -5.102937
0.608750, -4.506450
0.609167, -3.875914
0.609583, -5.086059
0.610000, -7.416843
0.610417, -5.065827
0.610833, -12.530287
0.611250, -14.286775
0.611667, -6.944062
0.612083, -3.589199
0.612500, -6.106441
0.612917, -7.836489
0.613333, -9.089655
0.613750, -4.801787
0.614167, -8.012055
0.614583, -16.382459
0.615000, -7.359535
0.615417, -4.813196
0.615833, -3.473643
0.616250, -5.611332
0.616667, -6.105390
0.617083, -5.478866
0.617500, -4.709459
0.617917, -6.168820
0.618333, -8.392015
0.618750, -11.123161
0.619167, -6.793999
0.619583, -3.248297
0.620000, -7.592352
0.620417, -19.535041
0.620833, -6.933521
0.621250, -3.524012
0.621667, -6.860100
0.622083, -12.789564
0.622500, -6.486438
0.622917, -3.519213
0.623333, -4.174802
0.623750, -6.165654
0.624167, -10.422596
0.624583, -5.715694
0.625000, -6.688723
0.625417, -3.472987
0.625833, -8.843970
0.626250, -13.832277
0.626667, -5.218240
0.627083, -5.414087
0.627500, -4.690311
0.627917, -10.475631
0.628333, -26.884751
0.628750, -4.613746
0.629167, -5.730340
0.629583, -4.788035
0.630000, -9.286948
0.630417, -5.959201
0.630833, -10.266220
0.631250, -6.760033
0.631667, -6.141262
0.632083, -8.734778
0.632500, -5.593872
0.632917, -5.951957
0.633333, -10.449096
0.633750, -12.017955
0.634167, -8.597396
0.634583, -4.417085
0.635000, -4.292740
0.635417, -8.616350
0.635833, -6.582869
0.636250, -5.591430
0.636667, -3.981302
0.637083, -4.979647
0.637500, -8.032615
0.637917, -7.645969
0.638333, -9.403479
0.638750, -3.689815
0.639167, -6.571755
0.639583, -7.275161
0.640000, -6.631629
0.640417, -4.899136
0.640833, -4.332290
0.641250, -8.148154
0.641667, -13.100979
0.642083, -8.931095
0.642500, -4.378363
0.642917, -7.158090
0.643333, -9.557069
0.643750, -4.991736
0.644167, -6.059179
0.644583, -3.993205
0.645000, -5.265489
0.645417, -7.865045
0.645833, -7.305792
0.646250, -4.732247
0.646667, -7.613931
0.647083, -11.394726
0.647500, -12.578071
0.647917, -4.981912
0.648333, -7.851502
0.648750, -10.671348
0.649167, -8.628225
0.649583, -6.199561
0.650000, -5.207450
0.650417, -6.216205
0.650833, -16.159428
0.651250, -17.096868
0.651667, -6.118436
0.652083, -5.444250
0.652500, -13.779458
0.652917, -12.093117
0.653333, -7.004852
0.653750, -5.237468
0.654167, -6.793409
0.654583, -5.278469
0.655000, -13.038875
0.655417, -3.874629
0.655833, -5.278389
0.656250, -9.457222
0.656667, -9.142853
0.657083, -32.029330
0.657500, -4.518213
0.657917, -9.314083
0.658333, -12.848552
0.658750, -6.901635
0.659167, -7.214904
0.659583, -5.860065
0.660000, -11.280323
0.660417, -17.585678
0.660833, -7.798491
0.661250, -3.250110
0.661667, -6.335837
0.662083, -13.233389
0.662500, -13.548409
0.662917, -8.850560
0.663333, -2.962946
0.663750, -6.963626
0.664167, -8.433976
0.664583, -3.175889
0.665000, -6.373326
0.665417, -4.543270
0.665833, -13.460730
0.666250, -19.005837
0.666667, -6.021634
0.667083, -3.651718
0.667500, -4.843889
0.667917, -5.456690
0.668333, -24.698215
0.668750, -4.856493
0.669167, -4.694317
0.669583, -10.093757
0.670000, -17.653888
0.670417, -7.507848
0.670833, -5.102146
0.671250, -6.655421
0.671667, -17.743851
0.672083, -7.458520
0.672500, -7.101112
0.672917, -3.852468
0.673333, -6.859982
0.673750, -7.994577
0.674167, -6.893462
0.674583, -4.765052
0.675000, -4.633717
0.675417, -16.672117
0.675833, -10.591103
0.676250, -16.552375
0.676667, -3.128381
0.677083, -4.221085
0.677500, -6.512201
0.677917, -6.698575
0.678333, -8.363037
0.678750, -4.074398
0.679167, -6.199939
0.679583, -13.116757
0.680000, -5.226896
0.680417, -5.140076
0.680833, -2.439608
0.681250, -9.235103
0.681667, -5.198225
0.682083, -4.531653
0.682500, -2.595784
0.682917, -4.102215
0.683333, -12.741928
0.683750, -20.270111
0.684167, -5.136691
0.684583, -6.560221
0.685000, -6.622682
0.685417, -11.449609
0.685833, -4.767972
0.686250, -7.715303
0.686667, -10.057451
0.687083, -6.944851
0.687500, -18.683584
0.687917, -2.343330
0.688333, -7.520947
0.688750, -3.223298
0.689167, -4.981473
0.689583, -5.826851
0.690000, -2.543673
0.690417, -7.983326
0.690833, -7.367917
0.691250, -5.834788
0.691667, -3.588440
0.692083, -5.645035
0.692500, -7.217604
0.692917, -16.764729
0.693333, -11.086769
0.693750, -4.399045
0.694167, -8.193157
0.694583, -16.621345
0.695000, -7.891655
0.695417, -9.718140
0.695833, -6.248396
0.696250, -12.268363
0.696667, -8.615098
0.697083, -6.165857
0.697500, -3.839135
0.697917, -4.057538
0.698333, -10.917186
0.698750, -12.947776
0.699167, -9.334743
0.699583, -5.845692
0.700000, -5.593455
0.700417, -14.011855
0.700833, -9.042624
0.701250, -5.059144
0.701667, -10.366589
0.702083, -9.326982
0.702500, -7.459543
0.702917, -7.453155
0.703333, -4.353701
0.703750, -28.013015
0.704167, -14.775148
0.704583, -7.528994
0.705000, -4.808071
0.705417, -7.945114
0.705833, -15.098294
0.706250, -9.271405
0.706667, -5.705468
0.707083, -5.913756
0.707500, -9.301711
0.707917, -13.455977
0.708333, -15.648386
0.708750, -10.772486
0.709167, -3.897521
0.709583, -12.386954
0.710000, -7.481319
0.710417, -5.490501
0.710833, -4.022390
0.711250, -6.469780
0.711667, -11.786170
0.712083, -8.026634
0.712500, -3.457412
0.712917, -9.226313
0.713333, -10.734132
0.713750, -16.276180
0.714167, -9.257904
0.714583, -7.704535
0.715000, -6.007382
0.715417, -10.870767
0.715833, -18.015519
0.716250, -8.125379
0.716667, -9.261858
0.717083, -7.825998
0.717500, -12.228241
0.717917, -7.181366
0.718333, -6.821169
0.718750, -4.574280
0.719167, -3.988057
0.719583, -9.190687
0.720000, -7.232368
0.720417, -7.527530
0.720833, -17.727598
0.721250, -8.683784
0.721667, -6.949466
0.722083, -5.274144
0.722500, -7.796875
0.722917, -9.522898
0.723333, -10.486141
0.723750, -13.345456
0.724167, -3.535189
0.724583, -6.904038
0.725000, -6.480345
0.725417, -9.030923
0.725833, -3.283533
0.726250, -3.821290
0.726667, -10.889957
0.727083, -12.040512
0.727500, -14.495947
0.727917, -2.953019
0.728333, -4.281998
0.728750, -14.570446
0.729167, -11.552777
0.729583, -5.856563
0.730000, -4.311722
0.730417, -6.730986
0.730833, -10.162523
0.731250, -8.769190
0.731667, -11.357194
0.732083, -2.914700
0.732500, -5.532829
0.732917, -5.742303
0.733333, -7.260732
0.733750, -5.980744
0.734167, -3.423673
0.734583, -23.409108
0.735000, -7.608565
0.735417, -3.711303
0.735833, -4.930760
0.736250, -5.221494
0.736667, -8.237776
0.737083, -4.941062
0.737500, -4.948399
0.737917, -4.515281
0.738333, -9.885522
0.738750, -6.261827
0.739167, -4.519543
0.739583, -5.008636
0.740000, -5.646516
0.740417, -11.635759
0.740833, -13.695957
0.741250, -2.629111
0.741667, -6.455063
0.742083, -8.631955
0.742500, -7.114662
0.742917, -3.957187
0.743333, -6.939639
0.743750, -13.443870
0.744167, -11.144519
0.744583, -9.014326
0.745000, -4.602152
0.745417, -5.904209
0.745833, -25.570741
0.746250, -9.888442
0.746667, -5.677450
0.747083, -2.523314
0.747500, -2.709739
0.747917, -22.660746
0.748333, -7.093110
0.748750, -4.795176
0.749167, -6.576610
0.749583, -6.732472
0.750000, -7.475554
0.750417, -20.338500
0.750833, -4.948132
0.751250, -3.110181
0.751667, -15.646861
0.752083, -7.802449
0.752500, -4.924180
0.752917, -4.856709
0.753333, -5.696942
0.753750, -24.237957
0.754167, -2.121961
0.754583, -4.058434
0.755000, -7.095562
0.755417, -5.348237
0.755833, -4.286857
0.756250, -6.376706
0.756667, -2.948497
0.757083, -5.281042
0.757500, -11.352810
0.757917, -4.172148
0.758333, -3.530968
0.758750, -2.107342
0.759167, -4.915966
0.759583, -9.018267
0.760000, -3.152902
0.760417, -5.555709
0.760833, -6.068724
0.761250, -5.937709
0.761667, -2.683020
0.762083, -2.921792
0.762500, -6.417238
0.762917, -8.136597
0.763333, -3.935846
0.763750, -4.574289
0.764167, -5.523565
0.764583, -6.154006
0.765000, -3.310286
0.765417, -5.298503
0.765833, -3.012481
0.766250, -3.426009
0.766667, -14.574544
0.767083, -5.749840
0.767500, -8.054409
0.767917, -2.666116
0.768333, -1.768314
0.768750, -2.629842
0.769167, -6.304882
0.769583, -4.557622
0.770000, -2.257836
0.770417, -2.501359
0.770833, -4.099175
0.771250, -5.287249
0.771667, -2.939522
0.772083, -2.469468
0.772500, -3.810938
0.772917, -6.461912
0.773333, -3.018197
0.773750, -2.694441
0.774167, -0.990075
0.774583, -2.574203
0.775000, -1.827469
0.775417, -1.436254
0.775833, -2.436143
0.776250, -0.994443
0.776667, -5.422169
0.777083, -3.066694
0.777500, -0.674772
0.777917, -3.547263
0.778333, -3.412463
0.778750, -3.257530
0.779167, -1.457962
0.779583, -1.346931
0.780000, -3.162692
0.780417, -3.146492
0.780833, -4.572909
0.781250, 0.229200
0.781667, -1.363011
0.782083, -3.983698
0.782500, -4.473552
0.782917, -2.112573
0.783333, 9.521766
0.783750, -2.111653
0.784167, -4.454951
0.784583, -3.744321
0.785000, -1.197763
0.785417, 0.282194
0.785833, -4.392626
0.786250, -3.246366
0.786667, -2.997722
0.787083, -1.312073
0.787500, -1.519722
0.787917, -3.532457
0.788333, -3.190395
0.788750, -3.176545
0.789167, -0.672034
0.789583, -3.198007
0.790000, -5.673623
0.790417, -0.863734
0.790833, -2.318923
0.791250, -1.464067
0.791667, -1.922088
0.792083, -2.507233
0.792500, -0.942858
0.792917, -2.739940
0.793333, -3.126968
0.793750, -6.488044
0.794167, -3.602806
0.794583, -2.336658
0.795000, -3.099436
0.795417, -5.366509
0.795833, -4.175326
0.796250, -2.560967
0.796667, -2.234966
0.797083, -4.871356
0.797500, -6.152394
0.797917, -2.485634
0.798333, -1.641644
0.798750, -2.588237
0.799167, -8.588233
0.799583, -5.662545
0.800000, -11.604839
0.800417, -3.338147
0.800833, -3.145645
0.801250, -5.435787
0.801667, -2.918147
0.802083, -5.630108
0.802500, -5.824693
0.802917, -4.765266
0.803333, -4.170344
0.803750, -6.540132
0.804167, -6.424542
0.804583, -2.874175
0.805000, -2.821610
0.805417, -5.640360
0.805833, -5.362007
0.806250, -5.624553
0.806667, -3.377393
0.807083, -8.963106
0.807500, -4.666914
0.807917, -1.921751
0.808333, -3.730193
0.808750, -4.223547
0.809167, -11.977235
0.809583, -5.028404
0.810000, -2.979318
0.810417, -6.826767
0.810833, -4.244298
0.811250, -5.381949
0.811667, -6.607448
0.812083, -3.933862
0.812500, -2.453441
0.812917, -16.237229
0.813333, -5.630374
0.813750, -4.761332
0.814167, -5.251341
0.814583, -8.425926
0.815000, -18.071183
0.815417, -2.923807
0.815833, -4.985255
0.816250, -21.411168
0.816667, -7.972042
0.817083, -6.476165
0.817500, -6.174020
0.817917, -5.093798
0.818333, -7.276624
0.818750, -17.520144
0.819167, -2.619999
0.819583, -2.565248
0.820000, -6.339107
0.820417, -11.297048
0.820833, -14.697525
0.821250, -5.680776
0.821667, -4.781083
0.822083, -9.484739
0.822500, -12.523145
0.822917, -11.795321
0.823333, -7.004585
0.823750, -4.103080
0.824167, -7.216448
0.824583, -7.834458
0.825000, -6.469030
0.825417, -2.751937
0.825833, -14.552891
0.826250, -11.187945
0.826667, -5.167995
0.827083, -4.990975
0.827500, -4.601277
0.827917, -6.558025
0.828333, -10.111870
0.828750, -4.493933
0.829167, -4.694964
0.829583, -5.775946
0.830000, -8.435430
0.830417, -5.193282
0.830833, -4.881621
0.831250, -3.630207
0.831667, -8.719862
0.832083, -17.882907
0.832500, -3.607364
0.832917, -6.015435
0.833333, -7.578781
0.833750, -5.463912
0.834167, -5.411641
0.834583, -2.900597
0.835000, -12.156167
0.835417, -8.458238
0.835833, -9.563940
0.836250, -6.634798
0.836667, -4.250769
0.837083, -5.735495
0.837500, -14.137192
0.837917, -14.875807
0.838333, -4.350145
0.838750, -3.141960
0.839167, -11.440065
0.839583, -13.224585
0.840000, -9.785001
0.840417, -4.129925
0.840833, -3.522654
0.841250, -8.926993
0.841667, -6.534909
0.842083, -6.231096
0.842500, -3.768727
0.842917, -13.058647
0.843333, -12.772411
0.843750, -9.750740
0.844167, -7.724772
0.844583, -4.986985
0.845000, -7.215261
0.845417, -8.651861
0.845833, -12.134264
0.846250, -7.382627
0.846667, -6.990475
0.847083, -10.583667
0.847500, -4.062773
0.847917, -4.400297
0.848333, -7.001869
0.848750, -6.460280
0.849167, -12.930756
0.849583, -6.754104
0.850000, -9.329656
0.850417, -8.432194
0.850833, -18.340547
0.851250, -12.909673
0.851667, -5.739193
0.852083, -8.605358
0.852500, -9.256554
0.852917, -25.439897
0.853333, -10.006454
0.853750, -8.666812
0.854167, -3.624124
0.854583, -7.689716
0.855000, -12.166453
0.855417, -6.158155
0.855833, -4.320566
0.856250, -5.634439
0.856667, -7.433665
0.857083, -12.338582
0.857500, -4.208197
0.857917, -10.959983
0.858333, -15.159848
0.858750, -11.732924
0.859167, -9.446165
0.859583, -5.972919
0.860000, -5.481660
0.860417, -8.742016
0.860833, -13.960502
0.861250, -7.788639
0.861667, -5.119972
0.862083, -7.877441
0.862500, -12.160277
0.862917, -18.054667
0.863333, -4.392563
0.863750, -7.405891
0.864167, -8.552786
0.864583, -10.286975
0.865000, -12.194500
0.865417, -5.515515
0.865833, -9.699038
0.866250, -14.720052
0.866667, -5.335525
0.867083, -6.068198
0.867500, -8.966453
0.867917, -13.789610
0.868333, -11.458539
0.868750, -3.814441
0.869167, -3.766554
0.869583, -6.471973
0.870000, -8.468554
0.870417, -10.901453
0.870833, -6.042570
0.871250, -8.675832
0.871667, -7.827586
0.872083, -17.487137
0.872500, -8.341133
0.872917, -4.024783
0.873333, -10.724158
0.873750, -15.246433
0.874167, -7.688878
0.874583, -5.591850
0.875000, -3.762651
0.875417, -6.052058
0.875833, -6.989531
0.876250, -8.120326
0.876667, -2.667424
0.877083, -5.612246
0.877500, -5.075350
0.877917, -3.477219
0.878333, -6.918989
0.878750, -2.532733
0.879167, -17.520767
0.879583, -7.633557
0.880000, -10.482698
0.880417, -7.683943
0.880833, -5.330812
0.881250, -12.376063
0.881667, -6.471572
0.882083, -6.463618
0.882500, -5.114491
0.882917, -15.831451
0.883333, -11.608320
0.883750, -4.163726
0.884167, -2.569540
0.884583, -4.950328
0.885000, -5.642742
0.885417, -8.363266
0.885833, -2.725005
0.886250, -5.100631
0.886667, -6.137598
0.887083, -11.411443
0.887500, -5.962333
0.887917, -3.969238
0.888333, -7.448388
0.888750, -7.064408
0.889167, -7.268601
0.889583, -4.420632
0.890000, -3.265711
0.890417, -12.728188
0.890833, -9.724014
0.891250, -15.071214
0.891667, -4.781046
0.892083, -4.909195
0.892500, -6.617034
0.892917, -7.595624
0.893333, -6.827103
0.893750, -3.933580
0.894167, -6.812581
0.894583, -7.748599
0.895000, -15.162156
0.895417, -7.007726
0.895833, -5.056846
0.896250, -7.303238
0.896667, -14.418434
0.897083, -9.730149
0.897500, -4.642150
0.897917, -4.836946
0.898333, -15.387032
0.898750, -5.209867
0.899167, -4.966986
0.899583, -3.935646
0.900000, -6.110979
0.900417, -13.009789
0.900833, -9.853026
0.901250, -5.125567
0.901667, -6.577279
0.902083, -3.686832
0.902500, -9.298571
0.902917, -6.489813
0.903333, -3.081097
0.903750, -8.433977
0.904167, -12.476848
0.904583, -13.543699
0.905000, -6.342461
0.905417, -3.133053
0.905833, -7.135681
0.906250, -24.049116
0.906667, -11.981874
0.907083, -6.117189
0.907500, -6.737381
0.907917, -6.522752
0.908333, -13.388273
0.908750, -9.645071
0.909167, -4.671699
0.909583, -13.809860
0.910000, -8.071443
0.910417, -10.405558
0.910833, -5.052836
0.911250, -3.529077
0.911667, -11.298250
0.912083, -5.650682
0.912500, -6.714784
0.912917, -5.048972
0.913333, -6.465856
0.913750, -10.322940
0.914167, -12.322985
0.914583, -5.479578
0.915000, -7.087005
0.915417, -12.535735
0.915833, -16.270684
0.916250, -5.775622
0.916667, -5.567160
0.917083, -6.303912
0.917500, -9.865803
0.917917, -9.018257
0.918333, -7.410662
0.918750, -5.181058
0.919167, -11.255880
0.919583, -11.734175
0.920000, -7.090949
0.920417, -4.790363
0.920833, -7.133210
0.921250, -7.854516
0.921667, -5.761354
0.922083, -4.630758
0.922500, -5.615759
0.922917, -4.929134
0.923333, -9.058975
0.923750, -7.304514
0.924167, -5.053625
0.924583, -8.204221
0.925000, -19.582639
0.925417, -8.743124
0.925833, -4.552086
0.926250, -5.181857
0.926667, -6.717570
